"date","geography","geography code","Residence type: Total; measures: Value","Residence type: Lives in a household; measures: Value","Residence type: Lives in a communal establishment; measures: Value"
"2021","E00073351","E00073351",366,366,0
"2021","E00073352","E00073352",276,276,0
"2021","E00073354","E00073354",339,339,0
"2021","E00073340","E00073340",251,251,0
"2021","E00073341","E00073341",292,292,0
"2021","E00073347","E00073347",188,188,0
"2021","E00073355","E00073355",362,362,0
"2021","E00073356","E00073356",389,389,0
"2021","E00073397","E00073397",276,276,0
"2021","E00073400","E00073400",315,315,0
"2021","E00073402","E00073402",269,263,6
"2021","E00073403","E00073403",305,305,0
"2021","E00073404","E00073404",289,273,16
"2021","E00178069","E00178069",415,415,0
"2021","E00178082","E00178082",263,263,0
"2021","E00073378","E00073378",280,280,0
"2021","E00073393","E00073393",296,296,0
"2021","E00073398","E00073398",283,283,0
"2021","E00073399","E00073399",319,319,0
"2021","E00073401","E00073401",297,297,0
"2021","E00073390","E00073390",342,342,0
"2021","E00073391","E00073391",324,324,0
"2021","E00073392","E00073392",386,386,0
"2021","E00073394","E00073394",446,446,0
"2021","E00073395","E00073395",328,328,0
"2021","E00074232","E00074232",202,202,0
"2021","E00074240","E00074240",404,404,0
"2021","E00074247","E00074247",402,402,0
"2021","E00074254","E00074254",268,268,0
"2021","E00074255","E00074255",173,173,0
"2021","E00178061","E00178061",367,367,0
"2021","E00178099","E00178099",266,266,0
"2021","E00074241","E00074241",400,400,0
"2021","E00074245","E00074245",313,313,0
"2021","E00074246","E00074246",339,339,0
"2021","E00074251","E00074251",327,327,0
"2021","E00074258","E00074258",480,480,0
"2021","E00074234","E00074234",280,280,0
"2021","E00074243","E00074243",338,338,0
"2021","E00074244","E00074244",373,373,0
"2021","E00074248","E00074248",334,334,0
"2021","E00074252","E00074252",293,293,0
"2021","E00074257","E00074257",344,344,0
"2021","E00074228","E00074228",293,293,0
"2021","E00074233","E00074233",258,258,0
"2021","E00074238","E00074238",326,326,0
"2021","E00074250","E00074250",331,331,0
"2021","E00074264","E00074264",441,384,57
"2021","E00074253","E00074253",313,313,0
"2021","E00074256","E00074256",313,313,0
"2021","E00074260","E00074260",341,341,0
"2021","E00074261","E00074261",360,360,0
"2021","E00074262","E00074262",353,353,0
"2021","E00074230","E00074230",430,430,0
"2021","E00074231","E00074231",308,308,0
"2021","E00074237","E00074237",425,425,0
"2021","E00074263","E00074263",359,339,20
"2021","E00074265","E00074265",367,367,0
"2021","E00074413","E00074413",341,341,0
"2021","E00074414","E00074414",271,271,0
"2021","E00074418","E00074418",236,236,0
"2021","E00074422","E00074422",279,279,0
"2021","E00074424","E00074424",237,237,0
"2021","E00074427","E00074427",302,302,0
"2021","E00074415","E00074415",315,315,0
"2021","E00074416","E00074416",343,343,0
"2021","E00074417","E00074417",303,303,0
"2021","E00074419","E00074419",288,288,0
"2021","E00074420","E00074420",358,358,0
"2021","E00074421","E00074421",288,288,0
"2021","E00074423","E00074423",339,339,0
"2021","E00074426","E00074426",287,286,1
"2021","E00074430","E00074430",336,336,0
"2021","E00074431","E00074431",491,491,0
"2021","E00074428","E00074428",319,319,0
"2021","E00074429","E00074429",354,354,0
"2021","E00074435","E00074435",315,315,0
"2021","E00074436","E00074436",401,401,0
"2021","E00074438","E00074438",428,428,0
"2021","E00073338","E00073338",273,273,0
"2021","E00073357","E00073357",333,333,0
"2021","E00073361","E00073361",335,269,66
"2021","E00073362","E00073362",425,421,4
"2021","E00073367","E00073367",304,304,0
"2021","E00073358","E00073358",344,344,0
"2021","E00073359","E00073359",333,333,0
"2021","E00073360","E00073360",275,275,0
"2021","E00073363","E00073363",342,342,0
"2021","E00073365","E00073365",323,323,0
"2021","E00073366","E00073366",397,397,0
"2021","E00073368","E00073368",302,302,0
"2021","E00073373","E00073373",283,283,0
"2021","E00073374","E00073374",344,344,0
"2021","E00073375","E00073375",330,330,0
"2021","E00073342","E00073342",414,414,0
"2021","E00073364","E00073364",313,313,0
"2021","E00073369","E00073369",328,328,0
"2021","E00073372","E00073372",282,282,0
"2021","E00073376","E00073376",268,268,0
"2021","E00073339","E00073339",293,293,0
"2021","E00073343","E00073343",379,379,0
"2021","E00073370","E00073370",224,224,0
"2021","E00073371","E00073371",191,191,0
"2021","E00073377","E00073377",288,288,0
"2021","E00073250","E00073250",494,494,0
"2021","E00073251","E00073251",370,339,31
"2021","E00073254","E00073254",327,327,0
"2021","E00073256","E00073256",366,366,0
"2021","E00073260","E00073260",307,307,0
"2021","E00073240","E00073240",402,402,0
"2021","E00073242","E00073242",259,259,0
"2021","E00073252","E00073252",330,330,0
"2021","E00073255","E00073255",429,429,0
"2021","E00073258","E00073258",402,402,0
"2021","E00073262","E00073262",239,239,0
"2021","E00074229","E00074229",284,271,13
"2021","E00174257","E00174257",369,369,0
"2021","E00174263","E00174263",168,168,0
"2021","E00174302","E00174302",148,148,0
"2021","E00174317","E00174317",124,124,0
"2021","E00178085","E00178085",108,108,0
"2021","E00178117","E00178117",482,431,51
"2021","E00074235","E00074235",265,257,8
"2021","E00074236","E00074236",338,330,8
"2021","E00074259","E00074259",232,232,0
"2021","E00174276","E00174276",247,247,0
"2021","E00174303","E00174303",199,199,0
"2021","E00174304","E00174304",216,216,0
"2021","E00073225","E00073225",405,405,0
"2021","E00174278","E00174278",409,409,0
"2021","E00174292","E00174292",283,283,0
"2021","E00174314","E00174314",198,198,0
"2021","E00073226","E00073226",244,244,0
"2021","E00073228","E00073228",351,351,0
"2021","E00073239","E00073239",471,471,0
"2021","E00174286","E00174286",261,261,0
"2021","E00174291","E00174291",328,328,0
"2021","E00174318","E00174318",122,122,0
"2021","E00074408","E00074408",453,453,0
"2021","E00074411","E00074411",554,554,0
"2021","E00074412","E00074412",327,327,0
"2021","E00174229","E00174229",508,508,0
"2021","E00074402","E00074402",379,379,0
"2021","E00074403","E00074403",411,411,0
"2021","E00074432","E00074432",348,348,0
"2021","E00074434","E00074434",318,318,0
"2021","E00074437","E00074437",374,374,0
"2021","E00074399","E00074399",365,365,0
"2021","E00074401","E00074401",437,437,0
"2021","E00074425","E00074425",288,288,0
"2021","E00074433","E00074433",364,364,0
"2021","E00074439","E00074439",254,254,0
"2021","E00074400","E00074400",516,516,0
"2021","E00074404","E00074404",370,370,0
"2021","E00074405","E00074405",387,387,0
"2021","E00074406","E00074406",440,440,0
"2021","E00074407","E00074407",492,492,0
"2021","E00073245","E00073245",365,365,0
"2021","E00073249","E00073249",250,250,0
"2021","E00073253","E00073253",523,523,0
"2021","E00073257","E00073257",389,389,0
"2021","E00073259","E00073259",260,259,1
"2021","E00073261","E00073261",344,344,0
"2021","E00073224","E00073224",307,307,0
"2021","E00073231","E00073231",440,440,0
"2021","E00073236","E00073236",285,285,0
"2021","E00073241","E00073241",276,276,0
"2021","E00073248","E00073248",308,308,0
"2021","E00073227","E00073227",260,260,0
"2021","E00073230","E00073230",349,349,0
"2021","E00073232","E00073232",311,311,0
"2021","E00073234","E00073234",298,298,0
"2021","E00073237","E00073237",323,323,0
"2021","E00073238","E00073238",295,295,0
"2021","E00073229","E00073229",312,312,0
"2021","E00073233","E00073233",312,312,0
"2021","E00073243","E00073243",359,359,0
"2021","E00073246","E00073246",329,329,0
"2021","E00073247","E00073247",328,328,0
"2021","E00073982","E00073982",292,291,1
"2021","E00073990","E00073990",368,368,0
"2021","E00073991","E00073991",415,415,0
"2021","E00073996","E00073996",338,338,0
"2021","E00073997","E00073997",226,226,0
"2021","E00073985","E00073985",319,319,0
"2021","E00073987","E00073987",356,356,0
"2021","E00073989","E00073989",399,399,0
"2021","E00073992","E00073992",342,342,0
"2021","E00073994","E00073994",351,351,0
"2021","E00073967","E00073967",323,323,0
"2021","E00073968","E00073968",338,324,14
"2021","E00073972","E00073972",351,351,0
"2021","E00073973","E00073973",392,372,20
"2021","E00073976","E00073976",304,304,0
"2021","E00073969","E00073969",314,314,0
"2021","E00073970","E00073970",340,340,0
"2021","E00073971","E00073971",353,353,0
"2021","E00073974","E00073974",452,452,0
"2021","E00073975","E00073975",311,311,0
"2021","E00073977","E00073977",407,407,0
"2021","E00073978","E00073978",333,333,0
"2021","E00073979","E00073979",303,303,0
"2021","E00073984","E00073984",397,397,0
"2021","E00073986","E00073986",318,318,0
"2021","E00073406","E00073406",294,294,0
"2021","E00073407","E00073407",343,343,0
"2021","E00073409","E00073409",290,268,22
"2021","E00073412","E00073412",389,380,9
"2021","E00073413","E00073413",298,289,9
"2021","E00073389","E00073389",330,313,17
"2021","E00073405","E00073405",352,348,4
"2021","E00073408","E00073408",362,349,13
"2021","E00073410","E00073410",296,296,0
"2021","E00073411","E00073411",334,325,9
"2021","E00073380","E00073380",388,388,0
"2021","E00073381","E00073381",431,431,0
"2021","E00073382","E00073382",392,392,0
"2021","E00073384","E00073384",478,478,0
"2021","E00073388","E00073388",317,317,0
"2021","E00073379","E00073379",364,350,14
"2021","E00073383","E00073383",269,269,0
"2021","E00073385","E00073385",360,306,54
"2021","E00073386","E00073386",381,381,0
"2021","E00073387","E00073387",235,235,0
"2021","E00073638","E00073638",357,357,0
"2021","E00073666","E00073666",395,395,0
"2021","E00073667","E00073667",516,514,2
"2021","E00073668","E00073668",319,319,0
"2021","E00073669","E00073669",274,274,0
"2021","E00073652","E00073652",331,331,0
"2021","E00073654","E00073654",351,351,0
"2021","E00073655","E00073655",446,446,0
"2021","E00178104","E00178104",324,324,0
"2021","E00178118","E00178118",335,335,0
"2021","E00073641","E00073641",389,389,0
"2021","E00073645","E00073645",384,384,0
"2021","E00073646","E00073646",565,565,0
"2021","E00073648","E00073648",422,422,0
"2021","E00073670","E00073670",239,239,0
"2021","E00073965","E00073965",332,332,0
"2021","E00073966","E00073966",300,300,0
"2021","E00073993","E00073993",366,366,0
"2021","E00073998","E00073998",414,414,0
"2021","E00073999","E00073999",393,393,0
"2021","E00073980","E00073980",333,333,0
"2021","E00073981","E00073981",316,316,0
"2021","E00073983","E00073983",369,369,0
"2021","E00073988","E00073988",327,327,0
"2021","E00073995","E00073995",337,337,0
"2021","E00073639","E00073639",363,363,0
"2021","E00073647","E00073647",380,380,0
"2021","E00073651","E00073651",431,431,0
"2021","E00073656","E00073656",389,389,0
"2021","E00073660","E00073660",397,397,0
"2021","E00073662","E00073662",339,339,0
"2021","E00073663","E00073663",321,321,0
"2021","E00073664","E00073664",203,203,0
"2021","E00073665","E00073665",314,314,0
"2021","E00073636","E00073636",393,393,0
"2021","E00073650","E00073650",370,370,0
"2021","E00073653","E00073653",215,215,0
"2021","E00073658","E00073658",323,323,0
"2021","E00073659","E00073659",334,334,0
"2021","E00073637","E00073637",364,364,0
"2021","E00073642","E00073642",377,377,0
"2021","E00073649","E00073649",356,356,0
"2021","E00073657","E00073657",306,306,0
"2021","E00073640","E00073640",354,354,0
"2021","E00073643","E00073643",408,408,0
"2021","E00073644","E00073644",388,388,0
"2021","E00073671","E00073671",367,366,1
"2021","E00073319","E00073319",456,456,0
"2021","E00073320","E00073320",367,367,0
"2021","E00073321","E00073321",307,307,0
"2021","E00073323","E00073323",275,275,0
"2021","E00073325","E00073325",376,376,0
"2021","E00073324","E00073324",376,376,0
"2021","E00073326","E00073326",300,291,9
"2021","E00073327","E00073327",356,356,0
"2021","E00073328","E00073328",360,360,0
"2021","E00073322","E00073322",322,322,0
"2021","E00073329","E00073329",298,298,0
"2021","E00073331","E00073331",442,442,0
"2021","E00073332","E00073332",298,298,0
"2021","E00073333","E00073333",293,293,0
"2021","E00073301","E00073301",374,344,30
"2021","E00073330","E00073330",392,392,0
"2021","E00073334","E00073334",322,322,0
"2021","E00073336","E00073336",308,308,0
"2021","E00073783","E00073783",364,364,0
"2021","E00073784","E00073784",552,552,0
"2021","E00073790","E00073790",433,433,0
"2021","E00073798","E00073798",327,327,0
"2021","E00073786","E00073786",459,459,0
"2021","E00073789","E00073789",332,332,0
"2021","E00073791","E00073791",250,250,0
"2021","E00073792","E00073792",420,420,0
"2021","E00073795","E00073795",349,349,0
"2021","E00073782","E00073782",409,409,0
"2021","E00073785","E00073785",378,320,58
"2021","E00073787","E00073787",383,383,0
"2021","E00073812","E00073812",300,300,0
"2021","E00073817","E00073817",381,381,0
"2021","E00073794","E00073794",341,341,0
"2021","E00073796","E00073796",269,269,0
"2021","E00073799","E00073799",380,380,0
"2021","E00073800","E00073800",255,254,1
"2021","E00073802","E00073802",320,320,0
"2021","E00073780","E00073780",214,214,0
"2021","E00073781","E00073781",334,334,0
"2021","E00073811","E00073811",343,343,0
"2021","E00073813","E00073813",305,305,0
"2021","E00073814","E00073814",370,370,0
"2021","E00073788","E00073788",337,322,15
"2021","E00073793","E00073793",359,355,4
"2021","E00073815","E00073815",423,423,0
"2021","E00073816","E00073816",275,275,0
"2021","E00073715","E00073715",409,409,0
"2021","E00073716","E00073716",277,277,0
"2021","E00073717","E00073717",320,320,0
"2021","E00073744","E00073744",370,370,0
"2021","E00073745","E00073745",344,344,0
"2021","E00073734","E00073734",254,254,0
"2021","E00073735","E00073735",306,306,0
"2021","E00073738","E00073738",334,334,0
"2021","E00073741","E00073741",272,272,0
"2021","E00178070","E00178070",274,274,0
"2021","E00178084","E00178084",555,555,0
"2021","E00178110","E00178110",205,205,0
"2021","E00073711","E00073711",413,413,0
"2021","E00073736","E00073736",272,272,0
"2021","E00073737","E00073737",317,317,0
"2021","E00073740","E00073740",311,311,0
"2021","E00073713","E00073713",398,398,0
"2021","E00073719","E00073719",398,398,0
"2021","E00073739","E00073739",365,365,0
"2021","E00073743","E00073743",340,340,0
"2021","E00074267","E00074267",277,277,0
"2021","E00074270","E00074270",317,317,0
"2021","E00074281","E00074281",267,267,0
"2021","E00074282","E00074282",335,335,0
"2021","E00074289","E00074289",286,286,0
"2021","E00074273","E00074273",332,332,0
"2021","E00074274","E00074274",268,268,0
"2021","E00074276","E00074276",382,382,0
"2021","E00074286","E00074286",247,247,0
"2021","E00074298","E00074298",267,267,0
"2021","E00074268","E00074268",346,346,0
"2021","E00074272","E00074272",266,266,0
"2021","E00074277","E00074277",335,335,0
"2021","E00074279","E00074279",477,477,0
"2021","E00074288","E00074288",431,374,57
"2021","E00074269","E00074269",287,287,0
"2021","E00074278","E00074278",297,297,0
"2021","E00074280","E00074280",268,268,0
"2021","E00074283","E00074283",312,312,0
"2021","E00074284","E00074284",202,202,0
"2021","E00074271","E00074271",292,292,0
"2021","E00074287","E00074287",293,293,0
"2021","E00074290","E00074290",292,292,0
"2021","E00074291","E00074291",247,247,0
"2021","E00074294","E00074294",240,240,0
"2021","E00074266","E00074266",282,282,0
"2021","E00074285","E00074285",295,295,0
"2021","E00074292","E00074292",303,303,0
"2021","E00074293","E00074293",362,362,0
"2021","E00074295","E00074295",385,385,0
"2021","E00074275","E00074275",428,428,0
"2021","E00074296","E00074296",338,338,0
"2021","E00074297","E00074297",445,422,23
"2021","E00074299","E00074299",295,295,0
"2021","E00074300","E00074300",393,376,17
"2021","E00073306","E00073306",266,266,0
"2021","E00073307","E00073307",286,286,0
"2021","E00073308","E00073308",333,332,1
"2021","E00073309","E00073309",292,292,0
"2021","E00073310","E00073310",369,369,0
"2021","E00073304","E00073304",314,314,0
"2021","E00073311","E00073311",311,311,0
"2021","E00073312","E00073312",367,367,0
"2021","E00073314","E00073314",286,286,0
"2021","E00073315","E00073315",200,200,0
"2021","E00073313","E00073313",383,383,0
"2021","E00073316","E00073316",324,324,0
"2021","E00073317","E00073317",288,288,0
"2021","E00073318","E00073318",376,376,0
"2021","E00073302","E00073302",369,369,0
"2021","E00073303","E00073303",426,416,10
"2021","E00073305","E00073305",303,303,0
"2021","E00073335","E00073335",438,438,0
"2021","E00073337","E00073337",335,335,0
"2021","E00073712","E00073712",352,352,0
"2021","E00073714","E00073714",292,292,0
"2021","E00073720","E00073720",388,388,0
"2021","E00073724","E00073724",522,519,3
"2021","E00073721","E00073721",276,276,0
"2021","E00073723","E00073723",335,335,0
"2021","E00073725","E00073725",262,262,0
"2021","E00073727","E00073727",238,238,0
